name,ra,e_ra,dec,e_dec,total_flux,e_total_flux,peak_flux,e_peak_flux,dc_maj,e_dc_maj,dc_min,e_dc_min,dc_pa,e_dc_pa,isl_rms,s_code
APTF_J221245+422019,333.189448667674,1.75509714779709,42.3387153186217,2.41877417746015,0.59453314432677,0.126710364555412,0.42912602672577,0.0592789345702136,12.628328013936,7.96478382424407,8.076917703024,6.43714984902024,-9.04020743436473,31.5879356102206,0.05463658817,S
APTF_J221248+422213,333.20037034891,1.84491058854296,42.3703914074885,2.71288054866661,0.42661242943572,0.104166777682202,0.34769568121398,0.0517861676953993,12.3086264229,8.86858738221645,4.030787449152,3.11841204341214,15.5499413513333,29.3045785708574,0.05025131031,S
APTF_J221320+422114,333.333666031093,2.12167969254436,42.354036158891,2.93707774073747,0.25271536711212,0.0776600679626608,0.2565866139012,0.0446939732472041,0.0,16.7136916633208,0.0,4.63934453948916,0.0,,0.04508328493,S
APTF_J221300+422206,333.254067942504,1.36788538174213,42.368433983517,1.53862712541519,0.80127268662837,0.106196469895303,0.65840039667633,0.0586322092324673,7.812348133104,5.33461660766124,5.571455714964,4.62353921913851,-73.1548893877886,82.1620246621024,0.04820912,S
APTF_J221308+422231,333.283573232249,1.2314227207905,42.3754304914988,1.05894707924521,2.30994860750907,0.254486652001116,1.46657716466019,0.0929219720367764,14.016642151752,2.36261364672461,10.582010559468,5.24496543233079,-85.9255519793214,57.2268409891031,0.05707338642,M
APTF_J221357+421826,333.490575961255,1.1372129511548,42.3073970692604,1.17063469597429,1.14878909653464,0.100417708879038,0.99664087595259,0.0647297347441432,8.76333683304,3.42341978919951,4.584424332996,2.56379109458339,8.66656568134199,69.2968632334575,0.042554846,S
APTF_J221414+422031,333.558416619892,3.52002717066742,42.3421697191402,3.09916525640746,0.78908013253377,0.186593066918579,0.23304868879908,0.0441720539511969,32.997307579272,10.1590470770247,14.541580466424,9.86485844211826,72.3891332756258,29.9172864458959,0.04151056419,S
APTF_J221346+422217,333.443651139868,0.628361746293674,42.3714602063979,0.493023483784998,14.4282080781445,0.726839767601595,11.3810506034947,0.570656053380173,9.75911423166,0.196283770512597,3.663676007136,0.768701998613298,64.5011298621565,2.46204657267716,0.04192840061,S
APTF_J221425+422003,333.604957471846,2.36920278606131,42.3344422994296,3.51126769871512,0.27332652584787,0.0872121216967845,0.21678799217955,0.0424154079765527,11.95592810184,11.3033925606788,3.44351272608,5.93499715357867,-34.0230117695127,52.4890672175076,0.04127218563,S
APTF_J221432+422142,333.636240945284,1.68154150680362,42.3618447458596,2.12687792664817,0.39080020449822,0.0813871660700438,0.35120596922532,0.0445985479304186,9.003703780116,7.65089227016631,0.0,7.98850407390413,-52.7449206309763,61.349059169065,0.04186428123,S
APTF_J221447+422244,333.69860756316,1.51353901202931,42.3791392967913,1.71615985792142,0.52203876939951,0.0846332806498468,0.43286756298687,0.0457921730764039,0.0,14.1476272386105,0.0,7.17377068196441,0.0,,0.03958486195,S
APTF_J221333+422448,333.390680714964,1.91958704621577,42.4133533411424,2.79408107061058,0.50223695206014,0.121338367229426,0.34386175746483,0.0541264808675427,14.087716262064,8.7473886877907,8.647270388784,1.4877390465353,5.5838336808699,28.7950920295102,0.05057857197,S
APTF_J221344+422305,333.434212624573,1.09099427938644,42.3848478926201,1.06871088584007,1.46903243586099,0.114745361879785,1.16736817326723,0.0722097977295912,9.82894141134,2.57886807168015,4.482664381008,3.81720740797062,53.0755168305688,35.4798943663227,0.04204300421,S
APTF_J221311+422454,333.297791843296,2.22688802869314,42.4150068024641,3.55601719808157,0.31315623204855,0.0946931972833881,0.2378811634518,0.0442342547308011,14.626970465508,10.5913902924832,5.045909658372,3.16693597020374,-12.1876260363256,29.4949574418923,0.04361118044,S
APTF_J221309+422644,333.288744320417,1.77815287131897,42.4456476128364,2.37385457599211,0.4583061050271,0.0984435431603182,0.35049408601086,0.0477560403330072,13.80568919958,7.54292959689909,0.0,9.51422000347094,38.9046725540246,35.4439824464367,0.04460034324,S
APTF_J221319+422621,333.331729176192,1.156711278284,42.4392861176635,1.0425401499477,3.28392907974945,0.273049582310252,1.33056623981886,0.0811797532819374,18.997184427876,2.03978474541264,8.938655670456,8.44846810707336,79.7280720708843,9.69474566444012,0.04652027565,M
APTF_J221341+422616,333.423244547299,1.23802522636335,42.4379738333177,1.34712547069629,0.81100121778786,0.0873483908273582,0.72165896820996,0.0534759439236501,8.303212477116,4.49118607329326,2.78130969378,3.16794061354533,-27.9560513564446,31.5038716534329,0.04079805149,S
APTF_J221348+422603,333.453493454293,1.65380830709359,42.4341837269117,2.44236136419984,0.46893647682354,0.0927626727321591,0.34250064557115,0.0432272297974193,16.284810868524,7.27638586332631,5.552806662612,4.74153558912777,-1.44344316937458,55.8776485291942,0.04082007581,S
APTF_J221416+422505,333.567854170027,0.567393743266433,42.4183274377422,0.432361501217177,21.1437506155666,1.06039908459246,17.378365815721,0.869854269717896,8.316894696588,0.201252354732692,6.656099674788,0.0678916935371648,-2.11118590888231,3.34490167950586,0.04059572893,S
APTF_J221357+422729,333.490232092164,1.70541176952937,42.4582418461635,2.03932544841498,0.38781319539072,0.0801213974674116,0.33862972340043,0.0436125964852833,0.0,15.9804200249791,0.0,9.23799785933011,0.0,,0.03999851106,S
APTF_J221350+422806,333.459993598597,2.18698124497796,42.4683461903258,2.23448771247356,0.40877651464386,0.0978472054527115,0.27323796071748,0.0440137943177863,0.0,19.7957062927797,0.0,7.60581477948306,0.0,,0.03899407602,S
APTF_J221400+422833,333.503323599797,2.08466288453872,42.4760694288574,2.78006075618357,0.40760494317741,0.103404694942573,0.29138087710347,0.0474085181611576,15.97081574484,8.48812238996137,0.0,10.9630709172247,45.3433134743951,36.651308179686,0.04468123007,S
APTF_J221438+422921,333.659152527168,1.6582953442334,42.4892415197447,2.1903254146245,0.38706612089442,0.0778927775038234,0.31518203595186,0.0398553371142745,9.295334746488,8.12792670830974,6.347821323924,1.37159075973245,-14.4380017769703,38.7973815009322,0.03689751247,S
APTF_J221133+422256,332.889138045857,2.08135604998237,42.3822825052891,3.11917435071593,0.73197590245329,0.199519807181692,0.52023172915626,0.0906159640801918,13.883259924,9.84495119244164,7.650671675832,2.53506150949855,-13.5336312857243,34.9585537873787,0.08616028208,S
APTF_J221206+422456,333.026745825759,0.926417245080152,42.4156502866273,0.791546589553865,6.86425394914677,0.40358441237481,3.28218826539582,0.173763206122428,18.353580879528,1.1233089172053,10.79621915562,1.88911122449309,-60.046979297089,7.3105549623518,0.05711175254,M
APTF_J221127+422521,332.865588581395,1.25177487130826,42.4227088679243,1.37073296482368,1.22983055517432,0.13648167819666,1.1055044042295,0.0835120165262004,7.792765291728,4.72281214901545,2.970365329188,2.93682770661814,-25.9722505375695,33.1788769561084,0.06477938587,S
APTF_J221133+422701,332.891199669755,1.67317693627863,42.4505106391973,2.13415838041647,0.50621203335945,0.105593551442898,0.45448187131809,0.0578567584413706,7.52249663316,8.14397039525543,0.0,7.45668996312634,-54.8700190784596,75.2971361426565,0.05426188363,S
APTF_J221151+422744,332.964283659,2.0960043132666,42.462351946196,2.87255945620197,0.50263687992573,0.129963100413464,0.34233593656614,0.0582466255898614,11.89566225972,10.7154827658086,10.555524718272,1.38682325410467,39.1285727330454,82.525906073227,0.05346981561,S
APTF_J221218+422442,333.076086114397,1.39768819850356,42.4118586321909,1.65276239602867,0.77328210938253,0.110310105087169,0.66564035720754,0.061546836856805,9.363467049444,5.70433710223592,2.774171177856,4.43308901486749,-32.7767995637433,37.855586619364,0.05295235678,S
APTF_J221230+422639,333.127161934633,1.03498712214294,42.4441878549643,1.00936156597125,1.94877994704822,0.137306483679664,1.5268318820205,0.0888139685474962,12.483664958484,2.35757313470341,5.460692451912,2.57227975085325,15.5868827968201,16.3526720043719,0.04606971197,S
APTF_J221241+422542,333.171499157549,1.75218778105893,42.428503584912,2.27023421689912,0.59398998490128,0.117564101920376,0.38788651115115,0.0518362139062531,14.068951408116,7.42956712279469,8.910309229344,4.01543941073404,-36.7424576509829,50.1050813028263,0.04629183604,S
APTF_J221242+422841,333.177635989498,3.86023235280296,42.4781186642113,3.11107945234268,0.64994101251354,0.123499208832511,0.24412496756439,0.0427684215603022,27.668472914664,11.3681086871244,0.0,7.45105217929884,-43.6205448799413,11.5968409351022,0.04098957652,M
APTF_J221218+422803,333.076914819691,1.88366916159354,42.4677407197668,2.39811896134064,0.33317232772494,0.0844178884558559,0.31144262868675,0.0472332476165404,0.0,15.3560813137984,0.0,5.50780995918471,0.0,,0.04519679715,S
